ID,ALOG_SESSION_ID,ALOG_PERS_ID,ALOG_SNIEDZ_ID,ALOG_KLPAK_ID,ALOG_KLAUT_ID,ALOG_CATEGORY,ALOG_EVENTID,ALOG_LEVEL,ALOG_DATUMS,ALOG_INFO,ALOG_DATA1,ALOG_DATA2,ALOG_REQ_ID,ALOG_STACKTRACE,ALOG_APPCODE,ALOG_DISTRICT_ID,ALOG_INFO2,ALOG_START_TS,ALOG_END_TS,,
4437,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411406_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=18586IN_KNOS=SertifikātsIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>18586,IN_KNOS=>'Sertifikāts',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,406000","2020.04.1407:34:11,406000",,
4438,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411437_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=21565IN_KNOS=PedagogudigitālāslietpratībaspilnveidemācīšanāsvadībasrisinājumuunintegrētomākoņpakalpojumuizmantošanāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>21565,IN_KNOS=>'Pedagogudigitālāslietpratībaspilnveidemācīšanāsvadībasrisinājumuunintegrētomākoņpakalpojumuizmantošanā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,437000","2020.04.1407:34:11,437000",,
4439,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411437_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=21044IN_KNOS=LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>21044,IN_KNOS=>'LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,437000","2020.04.1407:34:11,452000",,
4440,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411452_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20294IN_KNOS=JēgpilniuzdevumimatemātikāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20294,IN_KNOS=>'Jēgpilniuzdevumimatemātikā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,452000","2020.04.1407:34:11,452000",,
4441,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412014_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=20949IN_KNOS=LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>20949,IN_KNOS=>'LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,014000","2020.04.1407:34:12,030000",,
4442,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,2020041407341203_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=13928IN_KNOS=IzziņaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>13928,IN_KNOS=>'Izziņa',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,030000","2020.04.1407:34:12,030000",,
4443,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412045_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=13927IN_KNOS=IzziņaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>13927,IN_KNOS=>'Izziņa',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,045000","2020.04.1407:34:12,045000",,
4444,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412045_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15044IN_KNOS=Bērnutiesībuaizsardzībapirmsskolā(A)IN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15044,IN_KNOS=>'Bērnutiesībuaizsardzībapirmsskolā(A)',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,045000","2020.04.1407:34:12,045000",,
4445,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,"20200414073410173_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=22973IN_KNOS=Latviešuvalodasapguvesākumskolā:atbalstspedagogam,strādājotlingvistiskineviendabīgāvidēIN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>22973,IN_KNOS=>'Latviešuvalodasapguvesākumskolā:atbalstspedagogam,strādājotlingvistiskineviendabīgāvidē',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,173000","2020.04.1407:34:10,173000",,
4446,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410189_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=21043IN_KNOS=LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>21043,IN_KNOS=>'LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,189000","2020.04.1407:34:10,189000",,
4447,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410189_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15269IN_KNOS=MotivējošasunapzinātasmācīšanāsvidesveidošanaizglītībaskvalitātespaaugstināšanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15269,IN_KNOS=>'Motivējošasunapzinātasmācīšanāsvidesveidošanaizglītībaskvalitātespaaugstināšanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,189000","2020.04.1407:34:10,189000",,
4448,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,"20200414073410766_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16225IN_KNOS=Padziļinātiekursidatuapstrādē,izmantojotMARC21IN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16225,IN_KNOS=>'Padziļinātiekursidatuapstrādē,izmantojotMARC21',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,766000","2020.04.1407:34:10,766000",,
4449,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410766_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16224IN_KNOS=UDKunklasificēšanasprocesapamatiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16224,IN_KNOS=>'UDKunklasificēšanasprocesapamati',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,766000","2020.04.1407:34:10,766000",,
4450,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410797_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=21072IN_KNOS=LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>21072,IN_KNOS=>'LabāspraksespiemēriunrisinājumiJaunāizglītībasstandartaunpieejassekmīgaiieviešanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,797000","2020.04.1407:34:10,797000",,
4451,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410813_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16223IN_KNOS=PlānošanaunsadarbībakopīgumērķusasniegšanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16223,IN_KNOS=>'Plānošanaunsadarbībakopīgumērķusasniegšanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,813000","2020.04.1407:34:10,813000",,
4452,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411452_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15234IN_KNOS=SalaspilsnovadapedagogukonferenceIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15234,IN_KNOS=>'Salaspilsnovadapedagogukonference',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,452000","2020.04.1407:34:11,452000",,
4453,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411468_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15233IN_KNOS=PlānošanaunsadarbībakopīgumērķusasniegšanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15233,IN_KNOS=>'Plānošanaunsadarbībakopīgumērķusasniegšanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,468000","2020.04.1407:34:11,468000",,
4454,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411468_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15232IN_KNOS=Digitālāsaziņaarvalsti:dzīvessituācijāsnoderīgie-risinājumiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15232,IN_KNOS=>'Digitālāsaziņaarvalsti:dzīvessituācijāsnoderīgie-risinājumi',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,468000","2020.04.1407:34:11,468000",,
4455,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:11,APMACIBAS_PCK.APMACIBAS_IU,20200414073411468_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15231IN_KNOS=KompetenčupieejamācībusaturāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15231,IN_KNOS=>'Kompetenčupieejamācībusaturā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:11,468000","2020.04.1407:34:11,484000",,
4456,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412061_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=13926IN_KNOS=IzziņaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>13926,IN_KNOS=>'Izziņa',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,061000","2020.04.1407:34:12,061000",,
4457,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412092_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15211IN_KNOS=Bērnatiesībuaizsardzībassistēmaspamatprincipi.VardarbībapretbērnuIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15211,IN_KNOS=>'Bērnatiesībuaizsardzībassistēmaspamatprincipi.Vardarbībapretbērnu',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,092000","2020.04.1407:34:12,092000",,
4458,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412108_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=13931IN_KNOS=IzziņaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>13931,IN_KNOS=>'Izziņa',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,108000","2020.04.1407:34:12,108000",,
4459,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:12,APMACIBAS_PCK.APMACIBAS_IU,20200414073412139_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=23271IN_KNOS=MācīšanāskonsultantusagatavošanareģionavajadzībāmIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>23271,IN_KNOS=>'Mācīšanāskonsultantusagatavošanareģionavajadzībām',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:12,139000","2020.04.1407:34:12,139000",,
4460,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410204_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15268IN_KNOS=MotivējošasunapzinātasmācīšanāsvidesveidošanaizglītībaskvalitātespaaugstināšanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15268,IN_KNOS=>'Motivējošasunapzinātasmācīšanāsvidesveidošanaizglītībaskvalitātespaaugstināšanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,204000","2020.04.1407:34:10,204000",,
4461,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410204_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15267IN_KNOS=Audzināšana-mērķtiecīgiorganizētaizglītībasprocesasastāvdaļaIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15267,IN_KNOS=>'Audzināšana-mērķtiecīgiorganizētaizglītībasprocesasastāvdaļa',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,204000","2020.04.1407:34:10,204000",,
4462,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,2020041407341022_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15266IN_KNOS=SalaspilsnovadapedagogukonferenceIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15266,IN_KNOS=>'Salaspilsnovadapedagogukonference',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,220000","2020.04.1407:34:10,220000",,
4463,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,2020041407341022_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=15265IN_KNOS=PlānošanaunsadarbībakopīgumērķusasniegšanaiIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>15265,IN_KNOS=>'Plānošanaunsadarbībakopīgumērķusasniegšanai',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,220000","2020.04.1407:34:10,236000",,
4464,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410813_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16222IN_KNOS=SalaspilsnovadapedagogukonferenceIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16222,IN_KNOS=>'Salaspilsnovadapedagogukonference',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,813000","2020.04.1407:34:10,813000",,
4465,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410828_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16221IN_KNOS=KompetenčupieejamācībusaturāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16221,IN_KNOS=>'Kompetenčupieejamācībusaturā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,828000","2020.04.1407:34:10,828000",,
4466,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,"20200414073410828_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16220IN_KNOS=Pētnieciskāsprasmesveicinošuspēļu,rotaļlietu,augunoteicējuizgatavošanaunizmantošanavidesizglītībāIN_TEMA=","DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16220,IN_KNOS=>'Pētnieciskāsprasmesveicinošuspēļu,rotaļlietu,augunoteicējuizgatavošanaunizmantošanavidesizglītībā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,828000","2020.04.1407:34:10,828000",,
4467,"4,43335453534333E+063",1,,,,,,2,14.04.202007:34:10,APMACIBAS_PCK.APMACIBAS_IU,20200414073410828_1:ZZDATS.KADRI2.APMACIBAS_PCK.APMACIBAS_IUIO_ID=16219IN_KNOS=iPadlietotnesmūsdienīgāmunradošāmaktivitātēmsākumskolāIN_TEMA=,"DECLARBEGINSESSION_PCK.CreateContext(inguid=>SYS_GUID(),inuser_id=>1,inuser_guid=>NULL,inapp_id=>512,indivision_id=>NULL,insession_id=>NULL,iniec_id=>590,inSlodze_id=>NULL);APMACIBAS_PCK.APMACIBAS_IU(IN_ID=>16219,IN_KNOS=>'iPadlietotnesmūsdienīgāmunradošāmaktivitātēmsākumskolā',IN_TEMA=>NULL,OUT_RES=>NULL);SESSION_PCK.RemoveContext();END;",,,KADRI2.DB,590,,"2020.04.1407:34:10,828000","2020.04.1407:34:10,844000",,
